Filename,Leading,Trailing,Length,isFiller,Condition_Q,Condition_GP,Participant,Item
210.44FQN_r2.wav,870,723,9183,True,True,False,210,44
210.12EQY_r2.wav,3419,NA,9523,False,True,True,210,12
210.4EDN_r2.wav,4769,NA,8730,False,False,False,210,4
210.16EDN_r2.wav,5880,390,9750,False,False,False,210,16
210.15EQY_r1.wav,870,1042,5782,False,True,True,210,15
210.11EQN_r1.wav,900,2372,7142,False,True,False,210,11
210.30FDY_r2.wav,4019,NA,8163,True,False,True,210,30
210.34FQN_r2.wav,3989,533,8843,True,True,False,210,34
210.24FQY_r2.wav,4259,NA,8730,True,True,True,210,24
210.29FQY_r1.wav,1080,NA,4421,True,True,True,210,29
210.39FDN_r1.wav,690,NA,4648,True,False,False,210,39
210.43FDN_r1.wav,630,551,4421,True,False,False,210,43
210.15EQY_r2.wav,4559,NA,8956,False,True,True,210,15
210.11EQN_r2.wav,5460,713,9863,False,True,False,210,11
210.30FDY_r1.wav,840,278,4988,True,False,True,210,30
210.34FQN_r1.wav,960,748,5668,True,True,False,210,34
210.24FQY_r1.wav,900,1098,5328,True,True,True,210,24
210.29FQY_r2.wav,4529,NA,8503,True,True,True,210,29
210.39FDN_r2.wav,2339,442,6802,True,False,False,210,39
210.43FDN_r2.wav,3119,NA,6802,True,False,False,210,43
210.22FQY_r2.wav,3749,NA,7936,True,True,True,210,22
210.45FQN_r1.wav,780,NA,4761,True,True,False,210,45
210.48FDN_r2.wav,4409,NA,8503,True,False,False,210,48
210.1EQY_r1.wav,840,235,5215,False,True,True,210,1
210.17FQY_r2.wav,5069,427,9637,True,True,True,210,17
210.8EQN_r2.wav,5850,2613,17913,False,True,False,210,8
210.22FQY_r1.wav,720,792,5442,True,True,True,210,22
210.45FQN_r2.wav,3839,NA,10204,True,True,False,210,45
210.48FDN_r1.wav,960,392,5102,True,False,False,210,48
210.1EQY_r2.wav,660,506,8276,False,True,True,210,1
210.17FQY_r1.wav,1140,1563,8163,True,True,True,210,17
210.8EQN_r1.wav,510,NA,3741,False,True,False,210,8
204.19FQY_r1.wav,660,932,5102,True,True,True,204,19
204.46FDN_r1.wav,930,486,7596,True,False,False,204,46
204.21FQY_r2.wav,990,NA,9183,True,True,True,204,21
204.9EQN_r2.wav,6060,NA,10997,False,True,False,204,9
204.19FQY_r2.wav,1680,NA,9637,True,True,True,204,19
204.46FDN_r2.wav,1380,NA,9637,True,False,False,204,46
204.21FQY_r1.wav,630,702,5442,True,True,True,204,21
204.9EQN_r1.wav,750,362,5102,False,True,False,204,9
204.37FDN_r2.wav,4409,310,10090,True,False,False,204,37
204.2EDN_r1.wav,660,205,5215,False,False,False,204,2
204.40FDN_r1.wav,720,808,5668,True,False,False,204,40
204.6EDY_r1.wav,630,528,5328,False,False,True,204,6
204.27FQY_r2.wav,1590,NA,10657,True,True,True,204,27
204.12EQN_r1.wav,750,675,5895,False,True,False,204,12
204.16EDY_r1.wav,570,NA,4761,False,False,True,204,16
204.37FDN_r1.wav,630,1192,5782,True,False,False,204,37
204.2EDN_r2.wav,1680,507,9297,False,False,False,204,2
204.40FDN_r2.wav,5340,NA,9977,True,False,False,204,40
204.6EDY_r2.wav,NA,NA,11111,False,False,True,204,6
204.27FQY_r1.wav,750,NA,5102,True,True,True,204,27
204.12EQN_r2.wav,6600,NA,11337,False,True,False,204,12
204.16EDY_r2.wav,4349,273,9183,False,False,True,204,16
204.11EQY_r1.wav,720,NA,1587,False,True,True,204,11
204.18FQY_r1.wav,870,1309,6349,True,True,True,204,18
204.15EQN_r1.wav,810,812,5102,False,True,False,204,15
204.20FQY_r2.wav,6570,748,12358,True,True,True,204,20
204.47FDN_r1.wav,660,NA,4988,True,False,False,204,47
204.5EDN_r1.wav,600,918,5328,False,False,False,204,5
204.11EQY_r2.wav,NA,1539,14739,False,True,True,204,11
204.18FQY_r2.wav,5580,1134,10884,True,True,True,204,18
204.15EQN_r2.wav,5099,1380,10770,False,True,False,204,15
204.20FQY_r1.wav,480,NA,6575,True,True,True,204,20
204.47FDN_r2.wav,3959,NA,8276,True,False,False,204,47
204.5EDN_r2.wav,4889,NA,10770,False,False,False,204,5
204.36FQN_r2.wav,1920,NA,11451,True,True,False,204,36
204.32FDY_r2.wav,4679,NA,8163,True,False,True,204,32
204.26FQY_r2.wav,4619,843,9183,True,True,True,204,26
204.7EQY_r1.wav,900,649,6349,False,True,True,204,7
204.3EDN_r1.wav,720,NA,4648,False,False,False,204,3
204.41FDN_r1.wav,420,NA,3854,True,False,False,204,41
204.36FQN_r1.wav,1050,632,6122,True,True,False,204,36
204.32FDY_r1.wav,690,NA,4988,True,False,True,204,32
204.26FQY_r1.wav,480,1099,6349,True,True,True,204,26
204.7EQY_r2.wav,6360,NA,11678,False,True,True,204,7
204.3EDN_r2.wav,3869,NA,8049,False,False,False,204,3
204.41FDN_r2.wav,3749,1410,8730,True,False,False,204,41
204.33FDN_r2.wav,3299,NA,8276,True,False,False,204,33
204.23FQY_r2.wav,4379,NA,8390,True,True,True,204,23
204.44FQN_r1.wav,600,NA,5328,True,True,False,204,44
204.33FDN_r1.wav,600,NA,4308,True,False,False,204,33
204.23FQY_r1.wav,1050,NA,6009,True,True,True,204,23
204.44FQN_r2.wav,2789,NA,10430,True,True,False,204,44
204.14EDY_r1.wav,660,NA,6235,False,False,True,204,14
204.10EDN_r1.wav,630,286,6916,False,False,False,204,10
204.38FDN_r1.wav,990,1182,6462,True,False,False,204,38
204.35FDN_r2.wav,2369,623,8843,True,False,False,204,35
204.42FDN_r1.wav,960,412,5782,True,False,False,204,42
204.25FDY_r2.wav,5159,NA,9863,True,False,True,204,25
204.31FDY_r2.wav,6540,408,12018,True,False,True,204,31
204.4EDY_r1.wav,450,NA,5668,False,False,True,204,4
204.28FQY_r1.wav,900,939,6009,True,True,True,204,28
204.14EDY_r2.wav,5189,NA,10090,False,False,True,204,14
204.10EDN_r2.wav,2639,NA,11337,False,False,False,204,10
204.38FDN_r2.wav,3899,427,9637,True,False,False,204,38
204.35FDN_r1.wav,720,578,4988,True,False,False,204,35
204.42FDN_r2.wav,4229,987,9297,True,False,False,204,42
204.25FDY_r1.wav,690,485,5555,True,False,True,204,25
204.31FDY_r1.wav,540,955,5215,True,False,True,204,31
204.4EDY_r2.wav,6480,NA,12358,False,False,True,204,4
204.28FQY_r2.wav,5670,NA,11224,True,True,True,204,28
204.22FQY_r2.wav,330,323,7823,True,True,True,204,22
204.45FQN_r1.wav,660,798,5328,True,True,False,204,45
204.48FDN_r2.wav,4829,1640,10430,True,False,False,204,48
204.13EQY_r1.wav,930,725,6575,False,True,True,204,13
204.17FQY_r2.wav,4379,NA,8390,True,True,True,204,17
204.22FQY_r1.wav,570,1052,6122,True,True,True,204,22
204.45FQN_r2.wav,4349,NA,10430,True,True,False,204,45
204.48FDN_r1.wav,810,872,6122,True,False,False,204,48
204.13EQY_r2.wav,4649,676,8956,False,True,True,204,13
204.17FQY_r1.wav,1020,362,6122,True,True,True,204,17
204.1EQN_r1.wav,870,258,5328,False,True,False,204,1
204.34FQN_r2.wav,6150,NA,10657,True,True,False,204,34
204.30FDY_r2.wav,5700,NA,10770,True,False,True,204,30
204.24FQY_r2.wav,5490,NA,10884,True,True,True,204,24
204.29FQY_r1.wav,900,208,5668,True,True,True,204,29
204.39FDN_r1.wav,930,455,5555,True,False,False,204,39
204.8EQY_r2.wav,930,NA,8730,False,True,True,204,8
204.43FDN_r1.wav,720,482,5102,True,False,False,204,43
204.1EQN_r2.wav,5940,NA,11564,False,True,False,204,1
204.34FQN_r1.wav,780,598,5668,True,True,False,204,34
204.30FDY_r1.wav,660,1102,5782,True,False,True,204,30
204.24FQY_r1.wav,600,1735,6235,True,True,True,204,24
204.29FQY_r2.wav,5189,NA,11337,True,True,True,204,29
204.39FDN_r2.wav,3689,980,8390,True,False,False,204,39
204.8EQY_r1.wav,1050,NA,6802,False,True,True,204,8
204.43FDN_r2.wav,5279,833,9863,True,False,False,204,43
203.19FDY_r1.wav,600,NA,3061,True,False,True,203,19
203.14EQN_r1.wav,NA,NA,3401,False,True,False,203,14
203.10EQY_r1.wav,660,NA,3514,False,True,True,203,10
203.21FDY_r2.wav,1680,NA,4988,True,False,True,203,21
203.5EQY_r2.wav,1980,NA,5102,False,True,True,203,5
203.46FQN_r1.wav,810,NA,3514,True,True,False,203,46
203.19FDY_r2.wav,NA,NA,4761,True,False,True,203,19
203.14EQN_r2.wav,2429,NA,5555,False,True,False,203,14
203.10EQY_r2.wav,690,NA,6575,False,True,True,203,10
203.21FDY_r1.wav,510,728,3968,True,False,True,203,21
203.5EQY_r1.wav,1260,NA,3741,False,True,True,203,5
203.46FQN_r2.wav,2309,279,6009,True,True,False,203,46
203.27FDY_r2.wav,NA,NA,5442,True,False,True,203,27
203.40FQN_r1.wav,750,NA,3287,True,True,False,203,40
203.7EDN_r2.wav,660,NA,5328,False,False,False,203,7
203.3EQY_r2.wav,3509,246,8616,False,True,True,203,3
203.37FQN_r2.wav,1200,NA,3854,True,True,False,203,37
203.27FDY_r1.wav,510,NA,3741,True,False,True,203,27
203.40FQN_r2.wav,4319,213,8163,True,True,False,203,40
203.7EDN_r1.wav,420,NA,2947,False,False,False,203,7
203.3EQY_r1.wav,1080,NA,3741,False,True,True,203,3
203.37FQN_r1.wav,870,NA,3061,True,True,False,203,37
203.18FDY_r1.wav,810,NA,2834,True,False,True,203,18
203.47FQN_r1.wav,660,NA,2607,True,True,False,203,47
203.9EDY_r1.wav,1440,NA,4875,False,False,True,203,9
203.20FDY_r2.wav,1650,NA,4988,True,False,True,203,20
203.18FDY_r2.wav,1410,NA,4875,True,False,True,203,18
203.47FQN_r2.wav,1500,NA,4195,True,True,False,203,47
203.9EDY_r2.wav,2130,NA,5442,False,False,True,203,9
203.20FDY_r1.wav,600,NA,3287,True,False,True,203,20
203.41FQN_r1.wav,870,NA,3514,True,True,False,203,41
203.2EQY_r2.wav,2100,NA,5895,False,True,True,203,2
203.26FDY_r2.wav,1320,NA,5442,True,False,True,203,26
203.32FQY_r2.wav,3089,432,7483,True,True,True,203,32
203.36FDN_r2.wav,1710,NA,4535,True,False,False,203,36
203.6EQN_r2.wav,1560,NA,4988,False,True,False,203,6
203.13EDN_r1.wav,780,505,4195,False,False,False,203,13
203.41FQN_r2.wav,1350,NA,5895,True,True,False,203,41
203.2EQY_r1.wav,690,NA,4081,False,True,True,203,2
203.26FDY_r1.wav,780,NA,4195,True,False,True,203,26
203.32FQY_r1.wav,720,NA,3061,True,True,True,203,32
203.36FDN_r1.wav,600,NA,2267,True,False,False,203,36
203.6EQN_r1.wav,600,NA,3401,False,True,False,203,6
203.13EDN_r2.wav,1260,NA,4875,False,False,False,203,13
203.44FDN_r1.wav,NA,268,4648,True,False,False,203,44
203.23FDY_r2.wav,2819,NA,5668,True,False,True,203,23
203.33FQN_r2.wav,NA,NA,5668,True,True,False,203,33
203.12EDY_r1.wav,810,NA,3174,False,False,True,203,12
203.16EQN_r1.wav,240,NA,3514,False,True,False,203,16
203.44FDN_r2.wav,4229,NA,8616,True,False,False,203,44
203.23FDY_r1.wav,NA,NA,2721,True,False,True,203,23
203.33FQN_r1.wav,510,NA,4308,True,True,False,203,33
203.12EDY_r2.wav,1500,522,5442,False,False,True,203,12
203.16EQN_r2.wav,NA,NA,4308,False,True,False,203,16
203.28FDY_r1.wav,840,NA,3061,True,False,True,203,28
203.1EDY_r2.wav,NA,NA,4988,False,False,True,203,1
203.31FQY_r2.wav,1680,NA,6575,True,True,True,203,31
203.25FQY_r2.wav,1470,NA,4081,True,True,True,203,25
203.42FQN_r1.wav,930,NA,4421,True,True,False,203,42
203.35FQN_r2.wav,2190,NA,6462,True,True,False,203,35
203.8EDN_r1.wav,600,NA,3287,False,False,False,203,8
203.38FQN_r1.wav,990,741,4761,True,True,False,203,38
203.28FDY_r2.wav,2100,NA,6009,True,False,True,203,28
203.1EDY_r1.wav,600,NA,2834,False,False,True,203,1
203.31FQY_r1.wav,660,NA,2494,True,True,True,203,31
203.25FQY_r1.wav,630,808,4648,True,True,True,203,25
203.42FQN_r2.wav,NA,NA,8390,True,True,False,203,42
203.8EDN_r2.wav,2879,NA,6235,False,False,False,203,8
203.35FQN_r1.wav,NA,NA,3287,True,True,False,203,35
203.38FQN_r2.wav,1770,NA,5328,True,True,False,203,38
203.48FQN_r2.wav,NA,NA,4988,True,True,False,203,48
203.45FDN_r1.wav,720,224,3854,True,False,False,203,45
203.22FDY_r2.wav,1830,NA,5102,True,False,True,203,22
203.17FDY_r2.wav,4349,NA,8730,True,False,True,203,17
203.48FQN_r1.wav,600,NA,3628,True,True,False,203,48
203.45FDN_r2.wav,1620,NA,4761,True,False,False,203,45
203.22FDY_r1.wav,750,NA,3174,True,False,True,203,22
203.17FDY_r1.wav,990,NA,3401,True,False,True,203,17
203.11EDN_r1.wav,540,325,4195,False,False,False,203,11
203.15EDY_r1.wav,540,251,3401,False,False,True,203,15
203.43FQN_r1.wav,660,NA,2947,True,True,False,203,43
203.39FQN_r1.wav,690,NA,2947,True,True,False,203,39
203.29FDY_r1.wav,450,981,4761,True,False,True,203,29
203.24FDY_r2.wav,1560,NA,4195,True,False,True,203,24
203.4EQN_r2.wav,1590,1105,6235,False,True,False,203,4
203.30FQY_r2.wav,990,NA,5668,True,True,True,203,30
203.34FDN_r2.wav,1620,NA,5782,True,False,False,203,34
203.11EDN_r2.wav,1440,972,6462,False,False,False,203,11
203.15EDY_r2.wav,1440,NA,4648,False,False,True,203,15
203.43FQN_r2.wav,1320,1015,5215,True,True,False,203,43
203.39FQN_r2.wav,NA,NA,5102,True,True,False,203,39
203.29FDY_r2.wav,NA,199,6349,True,False,True,203,29
203.24FDY_r1.wav,810,NA,3401,True,False,True,203,24
203.4EQN_r1.wav,930,NA,3741,False,True,False,203,4
203.30FQY_r1.wav,870,NA,3514,True,True,True,203,30
203.34FDN_r1.wav,840,NA,3401,True,False,False,203,34
205.4EQY_r2.wav,13769,737,18707,False,True,True,205,4
205.16EQY_r1.wav,570,1068,5328,False,True,True,205,16
205.12EDN_r1.wav,510,738,5328,False,False,False,205,12
205.27FDY_r2.wav,15299,457,19387,True,False,True,205,27
205.40FQN_r1.wav,480,845,5555,True,True,False,205,40
205.37FQN_r2.wav,8370,991,12811,True,True,False,205,37
205.4EQY_r1.wav,630,582,5442,False,True,True,205,4
205.16EQY_r2.wav,5670,413,9863,False,True,True,205,16
205.12EDN_r2.wav,7320,578,11678,False,False,False,205,12
205.27FDY_r1.wav,510,598,4648,True,False,True,205,27
205.40FQN_r2.wav,9419,369,14739,True,True,False,205,40
205.37FQN_r1.wav,480,1041,4761,True,True,False,205,37
205.21FDY_r2.wav,4379,683,8843,True,False,True,205,21
205.46FQN_r1.wav,510,401,4421,True,True,False,205,46
205.19FDY_r1.wav,840,498,4308,True,False,True,205,19
205.21FDY_r1.wav,450,605,4535,True,False,True,205,21
205.46FQN_r2.wav,9959,642,15192,True,True,False,205,46
205.19FDY_r2.wav,5370,516,8616,True,False,True,205,19
205.8EDY_r1.wav,450,1955,5555,False,False,True,205,8
205.1EDN_r2.wav,5099,363,9183,False,False,False,205,1
205.41FQN_r1.wav,450,1232,5102,True,True,False,205,41
205.26FDY_r2.wav,11639,1143,16893,True,False,True,205,26
205.32FQY_r2.wav,630,1133,9863,True,True,True,205,32
205.36FDN_r2.wav,12749,343,16213,True,False,False,205,36
205.8EDY_r2.wav,9929,762,15192,False,False,True,205,8
205.1EDN_r1.wav,780,482,5102,False,False,False,205,1
205.41FQN_r2.wav,10559,1396,15646,True,True,False,205,41
205.26FDY_r1.wav,510,1075,5215,True,False,True,205,26
205.32FQY_r1.wav,750,1315,5215,True,True,True,205,32
205.36FDN_r1.wav,570,638,4988,True,False,False,205,36
205.47FQN_r1.wav,510,1118,4988,True,True,False,205,47
205.20FDY_r2.wav,12959,1187,18707,True,False,True,205,20
205.15EDN_r1.wav,600,725,4535,False,False,False,205,15
205.18FDY_r1.wav,840,552,5442,True,False,True,205,18
205.11EDY_r1.wav,480,1078,4648,False,False,True,205,11
205.47FQN_r2.wav,660,890,18140,True,True,False,205,47
205.20FDY_r1.wav,690,912,5442,True,False,True,205,20
205.15EDN_r2.wav,720,356,15986,False,False,False,205,15
205.18FDY_r2.wav,4799,597,9297,True,False,True,205,18
205.11EDY_r2.wav,6660,161,11111,False,False,True,205,11
205.28FDY_r1.wav,690,381,4761,True,False,True,205,28
205.31FQY_r2.wav,8880,975,13605,True,True,True,205,31
205.42FQN_r1.wav,720,512,5102,True,True,False,205,42
205.25FQY_r2.wav,8130,955,12925,True,True,True,205,25
205.38FQN_r1.wav,510,1082,5102,True,True,False,205,38
205.35FQN_r2.wav,15089,1531,19501,True,True,False,205,35
205.10EQN_r1.wav,720,398,4988,False,True,False,205,10
205.6EQY_r2.wav,10529,799,15079,False,True,True,205,6
205.14EQY_r1.wav,510,1195,5215,False,True,True,205,14
205.2EQN_r2.wav,7140,908,11678,False,True,False,205,2
205.28FDY_r2.wav,660,895,13945,True,False,True,205,28
205.31FQY_r1.wav,1320,459,6009,True,True,True,205,31
205.42FQN_r2.wav,16229,868,21088,True,True,False,205,42
205.25FQY_r1.wav,810,882,5442,True,True,True,205,25
205.38FQN_r2.wav,8250,1452,14172,True,True,False,205,38
205.35FQN_r1.wav,600,1352,5102,True,True,False,205,35
205.10EQN_r2.wav,5820,847,10657,False,True,False,205,10
205.6EQY_r1.wav,600,1045,5215,False,True,True,205,6
205.14EQY_r2.wav,9869,1402,15532,False,True,True,205,14
205.2EQN_r1.wav,510,695,4535,False,True,False,205,2
205.9EDN_r1.wav,630,752,5102,False,False,False,205,9
205.23FDY_r2.wav,10919,569,15419,True,False,True,205,23
205.44FDN_r1.wav,960,1078,5668,True,False,False,205,44
205.33FQN_r2.wav,11759,1146,16326,True,True,False,205,33
205.9EDN_r2.wav,8460,1028,12698,False,False,False,205,9
205.23FDY_r1.wav,630,658,4648,True,False,True,205,23
205.44FDN_r2.wav,9929,NA,14058,True,False,False,205,44
205.33FQN_r1.wav,450,845,4535,True,True,False,205,33
205.43FQN_r1.wav,870,1542,5442,True,True,False,205,43
205.39FQN_r1.wav,810,1338,5328,True,True,False,205,39
205.24FDY_r2.wav,5610,830,9410,True,False,True,205,24
205.29FDY_r1.wav,450,849,6009,True,False,True,205,29
205.30FQY_r2.wav,12029,373,16213,True,True,True,205,30
205.34FDN_r2.wav,6030,2071,11791,True,False,False,205,34
205.7EDY_r2.wav,16979,841,21541,False,False,True,205,7
205.3EQN_r2.wav,6420,701,11111,False,True,False,205,3
205.43FQN_r2.wav,6750,2018,11678,True,True,False,205,43
205.39FQN_r2.wav,720,616,24376,True,True,False,205,39
205.24FDY_r1.wav,570,671,4421,True,False,True,205,24
205.29FDY_r2.wav,9959,849,14739,True,False,True,205,29
205.30FQY_r1.wav,780,1335,5895,True,True,True,205,30
205.34FDN_r1.wav,750,715,5215,True,False,False,205,34
205.7EDY_r1.wav,510,1125,5895,False,False,True,205,7
205.3EQN_r1.wav,450,1308,5328,False,True,False,205,3
205.5EQN_r2.wav,5760,780,9750,False,True,False,205,5
205.17FDY_r2.wav,9239,161,13151,True,False,True,205,17
205.13EDY_r1.wav,600,612,5442,False,False,True,205,13
205.48FQN_r2.wav,8880,255,13605,True,True,False,205,48
205.22FDY_r2.wav,11309,NA,14965,True,False,True,205,22
205.45FDN_r1.wav,630,1218,5328,True,False,False,205,45
205.5EQN_r1.wav,570,1178,4988,False,True,False,205,5
205.17FDY_r1.wav,450,395,4535,True,False,True,205,17
205.13EDY_r2.wav,8760,798,14058,False,False,True,205,13
205.48FQN_r1.wav,630,165,4875,True,True,False,205,48
205.22FDY_r1.wav,510,598,4648,True,False,True,205,22
205.45FDN_r2.wav,5640,1040,10430,True,False,False,205,45
20.33FDN_r1.wav,NA,NA,4875,True,False,False,20,33
20.23FQY_r1.wav,450,335,4535,True,True,True,20,23
20.44FQN_r2.wav,9449,1855,14965,True,True,False,20,44
20.33FDN_r2.wav,5700,717,11337,True,False,False,20,33
20.23FQY_r2.wav,9359,NA,14739,True,True,True,20,23
20.44FQN_r1.wav,570,688,4648,True,True,False,20,44
20.38FDN_r2.wav,8760,978,13038,True,False,False,20,38
20.35FDN_r1.wav,810,NA,3854,True,False,False,20,35
20.42FDN_r2.wav,5009,284,11564,True,False,False,20,42
20.25FDY_r1.wav,480,455,4535,True,False,True,20,25
20.31FDY_r1.wav,1080,NA,5668,True,False,True,20,31
20.28FQY_r2.wav,7980,2282,13832,True,True,True,20,28
20.14EDY_r2.wav,7290,1898,12698,False,False,True,20,14
20.4EDY_r1.wav,540,1032,5442,False,False,True,20,4
20.10EDN_r2.wav,11879,2146,16666,False,False,False,20,10
20.38FDN_r1.wav,750,1308,5328,True,False,False,20,38
20.35FDN_r2.wav,12629,1536,16326,True,False,False,20,35
20.42FDN_r1.wav,720,155,4535,True,False,False,20,42
20.25FDY_r2.wav,11729,NA,16326,True,False,True,20,25
20.31FDY_r2.wav,6660,3298,13378,True,False,True,20,31
20.28FQY_r1.wav,630,185,4535,True,True,True,20,28
20.14EDY_r1.wav,1530,1138,5668,False,False,True,20,14
20.4EDY_r2.wav,9089,2472,15192,False,False,True,20,4
20.10EDN_r1.wav,1530,885,4875,False,False,False,20,10
20.13EQY_r2.wav,7830,2002,13492,False,True,True,20,13
20.17FQY_r1.wav,630,785,4535,True,True,True,20,17
20.22FQY_r1.wav,390,NA,5102,True,True,True,20,22
20.45FQN_r2.wav,10919,1703,17573,True,True,False,20,45
20.48FDN_r1.wav,360,968,4988,True,False,False,20,48
20.13EQY_r1.wav,840,428,4988,False,True,True,20,13
20.17FQY_r2.wav,10469,2179,16099,True,True,True,20,17
20.22FQY_r2.wav,10289,2066,15986,True,True,True,20,22
20.45FQN_r1.wav,510,568,4648,True,True,False,20,45
20.48FDN_r2.wav,5099,1239,14739,True,False,False,20,48
20.30FDY_r1.wav,1020,1092,5442,True,False,True,20,30
20.34FQN_r1.wav,480,1035,4875,True,True,False,20,34
20.24FQY_r1.wav,690,NA,4648,True,True,True,20,24
20.29FQY_r2.wav,9389,4596,17346,True,True,True,20,29
20.39FDN_r2.wav,5790,4902,14172,True,False,False,20,39
20.43FDN_r2.wav,5940,627,10317,True,False,False,20,43
20.1EQN_r1.wav,840,1185,5895,False,True,False,20,1
20.8EQY_r2.wav,8910,1502,13832,False,True,True,20,8
20.30FDY_r2.wav,9239,2448,14058,True,False,True,20,30
20.34FQN_r2.wav,8880,1958,13718,True,True,False,20,34
20.24FQY_r2.wav,6390,1110,10770,True,True,True,20,24
20.29FQY_r1.wav,480,515,4535,True,True,True,20,29
20.39FDN_r1.wav,630,1181,4421,True,False,False,20,39
20.43FDN_r1.wav,600,501,4761,True,False,False,20,43
20.1EQN_r2.wav,10259,1816,15646,False,True,False,20,1
20.8EQY_r1.wav,570,635,4535,False,True,True,20,8
20.46FDN_r2.wav,12629,2797,18367,True,False,False,20,46
20.21FQY_r1.wav,1290,1512,5442,True,True,True,20,21
20.19FQY_r2.wav,5610,1574,10544,True,True,True,20,19
20.9EQN_r2.wav,11249,2212,15532,False,True,False,20,9
20.46FDN_r1.wav,750,1135,5215,True,False,False,20,46
20.21FQY_r2.wav,7530,2291,13151,True,True,True,20,21
20.9EQN_r1.wav,2429,695,4535,False,True,False,20,9
20.19FQY_r1.wav,630,415,4195,True,True,True,20,19
20.2EDN_r1.wav,510,1458,5328,False,False,False,20,2
20.16EDY_r2.wav,NA,NA,13718,False,False,True,20,16
20.12EQN_r2.wav,14009,6532,23242,False,True,False,20,12
20.6EDY_r1.wav,660,1101,4761,False,False,True,20,6
20.37FDN_r1.wav,510,1301,4421,True,False,False,20,37
